#RA        DEC       MAG_G     MAG_I     ANGSEP    RPROJ     SNR       VTRUE     VSTAT     VSYS      VMEAS     VMEASERR  VSYSERR   VERR     
53.93146  -54.09765 23.80966  23.39049  0.10562   0.05829   5.29748   66.04402  8.10346   -0.39992  73.74756  4.27677   2.00000   4.72131  
53.84650  -54.23835 22.15763  21.92865  0.25476   0.14061   18.74636  56.31526  -1.90519  -0.70974  53.70034  0.93864   2.00000   2.20931  
54.04716  -53.97109 23.23984  22.90499  0.04006   0.02211   8.05444   53.67239  -1.76130  1.49942   53.41051  2.58677   2.00000   3.26977  
53.86086  -54.03508 22.13161  21.90459  0.08896   0.04910   19.20275  56.45910  1.09729   1.37791   58.93429  0.91194   2.00000   2.19810  
54.90830  -53.99954 22.84976  22.56076  0.53389   0.29467   10.88460  68.43854  0.55729   -2.85775  66.13807  1.80229   2.00000   2.69226  
53.91705  -53.96561 22.30865  22.06916  0.05968   0.03294   16.56143  54.89385  1.15957   -5.13805  50.91536  1.08914   2.00000   2.27733  
54.00615  -53.89212 21.02889  20.78898  0.10794   0.05958   45.95495  58.37888  0.08586   -1.57419  56.89056  0.32004   2.00000   2.02544  
54.02025  -54.12954 23.03516  22.72555  0.13008   0.07179   9.52978   58.08948  -0.85982  1.18567   58.41532  2.11398   2.00000   2.91014  
53.82734  -53.79900 22.61042  22.34489  0.22528   0.12434   13.24807  64.40568  -0.10726  0.29259   64.59101  1.42370   2.00000   2.45498  
53.98600  -54.08480 23.78828  23.37242  0.08520   0.04702   5.38894   66.69820  0.73784   -3.94255  63.49350  4.18983   2.00000   4.64270  
54.11111  -53.86331 22.53198  22.27447  0.15154   0.08364   14.09435  66.11179  -1.05337  2.01218   67.07059  1.32174   2.00000   2.39729  
54.10935  -53.87195 22.97965  22.67654  0.14332   0.07910   9.93267   59.03379  0.63712   2.40124   62.07215  2.01150   2.00000   2.83657  
53.87413  -53.91955 22.28468  22.04707  0.10934   0.06035   16.82689  62.30082  0.43081   2.68618   65.41781  1.06855   2.00000   2.26755  
53.58184  -54.28883 22.08832  21.86504  0.37870   0.20902   19.95330  51.67575  0.70863   0.74027   53.12465  0.87093   2.00000   2.18140  
53.99136  -54.03948 22.97569  22.67301  0.03980   0.02197   9.96175   55.72890  3.92158   -1.72176  57.92872  2.00446   2.00000   2.83158  
54.33118  -54.04850 23.81921  23.39857  0.20050   0.11066   5.25663   61.69801  -6.88891  1.99457   56.80366  4.31669   2.00000   4.75750  
54.04566  -53.96801 21.39277  21.19515  0.04176   0.02305   33.62741  59.85276  -0.06039  2.27422   62.06659  0.46555   2.00000   2.05347  
54.10173  -54.05152 23.66169  23.26576  0.07890   0.04355   5.92857   63.47425  -0.77253  0.96054   63.66226  3.73646   2.00000   4.23806  
54.04344  -54.02991 22.83700  22.54940  0.03932   0.02170   10.97803  57.79488  0.52214   0.36581   58.68282  1.78390   2.00000   2.67998  
54.10130  -53.85665 22.32440  22.08367  0.15526   0.08569   16.38714  62.14761  -0.83133  0.43713   61.75341  1.10305   2.00000   2.28402  
53.99849  -54.15936 23.48788  23.11800  0.15936   0.08796   6.67618   56.81483  0.36648   2.20147   59.38279  3.24016   2.00000   3.80771  
53.51421  -53.89151 23.87032  23.44089  0.30580   0.16878   5.04251   59.05020  -1.71837  2.78042   60.11226  4.53757   2.00000   4.95879  
